1511,"Alessio Cavatore, Matthew Ward"
1512,"Sean Äaberg, Eric Radey"
1513,Marcin Tomczyk
1514,Gene Mackles
1515,Aron West
1516,"Hiroaki Suzuki, Eiji Wakasugi"
1517,Wolfgang Werner
1518,Michael McGinnis
1519,Yuichi Sakashita
1520,"Wolfgang Kramer, Reinhard Staupe"
1521,"Josh Lytle, Dylan Mayo, Christopher Medina, Ken Pilcher"
1522,"Alan Emrich, Gary Graber, Carl Paradis"
1523,Madoka Kitao
1524,"Rhuadrhi Oliver, Mauro Pane"
1525,"Vince D'Amelio, Joe Morrissey, Doug Woolsey"
1526,John Cooper
1527,"Edward Curran, Frank Davis"
1528,"Christian T. Petersen, Anders M. Petersen"
1529,Ian Richard
1530,"Robert Burke, Richard Launius"
1531,Evan Davis (I)
1532,"Zach Greenvoss, Amanda Greenvoss"
1533,"Francesco Giovo, Marco Valtriani"
1534,"Grant Wylie, Mike Wylie"
1535,Andrew Haught
1536,"Joshua Buergel, Grant Rodiek"
1537,Beau Beckett
1538,"John Astell, Rich Banner, Frank Chadwick"
1539,Steve Carey
1540,"Christopher Batarlis, Jim Samartino"
1541,"Nate Heiss, Jeff Morrow, Sam Waller"
1542,"Willis P. Carpenter, Garrett J. Donner, Michael S. Steer, Mick (Mike) Uhl"
1543,Bob Kalinowski
1544,Mike Wokasch
1545,"Ryan Miller, Luke Peterschmidt"
1546,"Mauricio Vismona, Mauricio Miyaji, Fabiano Onça"
1547,"Jeff Billings, Mike Billings"
1548,"David S. Neft, Dr. Thomas Nicely"
1549,"Bruno Cathala, Christian Martinez"
1550,"Jake Given, Zach Given, Jonathan Ritter-Roderick"
1551,"Alexander Pfister, Dennis Rappel"
1552,"Tom Quinn, Ted Quinn, Mark Sherry"
1553,Stuart Sisk
1554,Dan Manfredini
1555,Cielo d'Oro
1556,"Virginia Charves, Bertram Kaes"
1557,"Diego M. Lobariñas Criserá, Adrián Ferreiro"
1558,"Asger Harding Granerud, Daniel Skjold Pedersen, Daniele Tascini"
1559,"Fabrice Beghin, Frédéric Delporte, Etienne Espreman"
1560,Jeff Grubb
1561,Jake Staines
1562,"Stephen C. Jackson, Brien J. Miller"
1563,Wade Broadhead
1564,Heinz Wüppen
1565,Tom Decker
1566,"András Drozdy, Gombos Gergely, Gergely Kruppa"
1567,"Matthew Dunstan, Chris Marling"
1568,"Matt Hyra, Erik V Larsen"
1569,"Scott Porter, Bryce Porter"
1570,Cédric Lefebvre
1571,Albert A. Nofi
1572,"Tony Curtis, Vance von Borries"
1573,"Alberto Abal, Jesús Fuster, David Rosillo"
1574,Chris James (I)
1575,"Mike Fitzgerald, Andrew Korson"
1576,"John Howarth, Trevor Jones"
1577,Richard Wilkins
1578,"Ross Maker, Dave Wesely"
1579,"Gilbert Collins, Dave Stiffler"
1580,"Gene Billingsley, Mitchell Land"
1581,Doug Reuter
1582,David Wilkinson
1583,"Bruce S. Maxwell, Richard J. Trup"
1584,Bruce Sterten
1585,"Eric Hanuise, Fréderic Moyersoen"
1586,Peter Struijf
1587,Stephen Gibson
1588,Sean Scott Garrity
1589,Tyler Sigman
1590,Steven Cunliffe
1591,"Bruno Cathala, Florian Sirieix"
1592,"Richard Launius, Pete Shirey"
1593,"Dean Essig, Hans Kishel, John Kisner"
1594,Henri Sala
1595,Sean Druelinger
1596,"James Ernest, Paul Peterson"
1597,Ivan Prat
1598,"Don Greenwood, Ben Knight"
1599,Per Gauding
1600,"Mary Flanagan, Zara Downs, Max Seidman"
1601,"Glenn Ford, Mike Hutchinson"
1602,Jens-Peter Schliemann
1603,Danny S. Parker
1604,Simon Cutforth
1605,Marco Pozzi
1606,"Martino Chiacchiera, Marta Ciaccasassi, Pierluca Zizzi"
1607,Jay Meyer
1608,Olivier Revenu
1609,"Jarek Ewertowski, Grzegorz Oleksy"
1610,Conor McGoey
1611,"Randall N. Bills, Loren Coleman"
1612,Philip Sabin
1613,"Ran Ackels, Edi Birsan, Paul Brown, John Hart, David Hewitt, John Myler, Kevin Tewart"
1614,"Chris Childs, Tony Richardson"
1615,Robert Doyle
1616,"Patrick Stevens, Alex Stevens"
1617,Barry W. Doyle
1618,"Michael Bennighof, Brian L. Knipple"
1619,David G. Watts
1620,Phil Orbanes Sr.
1621,"John Edwards, Richard Hamblen, Alan R. Moon"
1622,"Robert Corbett, Greg Stafford"
1623,Friedhelm Krahwinkel
1624,Kevin Zucker
1625,David L. Smith
1626,"Takashi Hamada, Kenji Shimojima"
1627,"Michael Donais, Paul Sottosanti"
1628,"Wil Dijkstra, Ben van Dijk"
1629,"Adam Starkweather, Masahiro Yamazaki"
1630,Robert Auerochs
1631,Frederick A. Herschler
1632,"George Buckenham, Alex Fleetwood"
1633,"Elwood Thomas Baker, Charles Graham Baker"
1634,François-Stanislas Thomas
1635,"Sergio Aragonés, Ken Whitman"
1636,"Don Herndon, Neil Randall"
1637,Nikolay Pegasov
1638,"Frank Branham, Sandi West"
1639,Gottardo Zancani
1640,Michael Dreiling
1641,Marcos Macri
1642,"Adam Troke, Jeremy Vetock, Matthew Ward"
1643,Krzysztof Matusik
1644,"Nadezhda Penkrat, Yury Yamshchikov"
1645,Vladimír Brummer
1646,"Matthew Kirby, Mark Alan Osterhaus"
1647,"Dean Essig, Al Sandrick"
1648,"John Astell, Frank Chadwick"
1649,Jesse Labbe
1650,Jim Doherty
1651,Peter C. Hayward
1652,Luís Brüeh
1653,"J. C. Connors (I), Ben Knight"
1654,Stefano Cavanè
1655,Petre Tutunea
1656,Haim Shafir
1657,Ken Rush
1658,Artyom Nichipurov
1659,John W. Fuseler
1660,Frank Davis
1661,"Giuseppe Baù, Leo Colovini"
1662,"Klaus Palesch, Horst-Rainer Rösner"
1663,"Yves Hirschfeld, Gilles Monnet"
1664,"Chris Marling, David Thompson (I)"
1665,"Skott Kilander, Brian S. Roe"
1666,Dean Brown
1667,Terry Doherty
1668,Mark Klassen
1669,"Seth Carus, Richard Hamblen, Randall C. Reed, Russell Vane"
1670,"Charlie Krank, Richard Launius, Sandy Petersen, Lynn Willis"
1671,"Kevin McPartland, Jerry Shiles"
1672,Walter Zamkauskas
1673,Björn Rabenstein
1674,"Johann Rüttinger, Jacques Zeimet"
1675,Frank Thyben
1676,Michele Quondam
1677,Alex Berry
1678,David Illescas
1679,Ludovic Gaillard
1680,"Aaron Weissblum, Norman Woods"
1681,"Daniel Callister, James Mathe"
1682,Pawn
1683,Gabriele Mari
1684,"Tanja Engel, Sara Engel"
1685,"Dean Essig, Alan Wambold"
1686,Luca Bellini
1687,"Luis Álvaro Hernández, Alvar Sanz"
1688,Aaron Lauster
1689,"Klaus Teuber, Benjamin Teuber"
1690,Projekt Team III
1691,Javier Velásquez
1692,"Randall N. Bills, John Haward"
1693,Hartmut Kommerell
1694,"Richard Borg, Konstantin Krivenko"
1695,"James Ernest, Michael Mulvihill, Mike Selinker"
1696,Michael Resch
1697,Neal Schlaffer
1698,"Sean Brown, Ole Steiness"
1699,"Neil Fawcett, James Flack, Julian Glover, Alain Padfield, Franco Sammarco, Derek Sinclair"
1700,"Nobutake Dogen, Nao Shimamura"
1701,Heikki Harju
1702,Javier Romero
1703,Daniel Quodbach
1704,"Phil Hall, John Harshman, Eric Hotz"
1705,"Jack Lawson, Andrew Lawson"
1706,Christoph Behre
1707,"Justin Brunetto, Curt Covert"
1708,Alain Orban
1709,"Seiji Kanai, Kuro"
1710,"C. Calhoun, William Fortin, Dennis Greci, Alfred Leonardi, Mary Leonardi, Nancy Loomis, Hal McKinney, Paul S. Weintraub, Michael Stackpole"
1711,"Inka Brand, Markus Brand, Michael Rieneck"
1712,Sławomir Stępień
1713,Sérgio Halaban
1714,József Dorsonczky
1715,C. Simon Reid
1716,Gavin Birnbaum
1717,"Forest Brown, David F. Tepool, Wm. John Wheeler"
1718,Walter Vejdovsky
1719,Fernando Abad
1720,Cristyn Magnus
1721,Reinhold Wittig
1722,"David Carl, Will Schoonover"
1723,"Dean Essig, David A. Powell"
1724,Leeson George
1725,Shane Lacy Hensley
1726,Kirk Uhlmann
1727,"Andrew Haught, Chris Townley, Phil Yates"
1728,"Oliver Schaaf, Dave Williams (II)"
1729,"L. Ross Babcock, III, Forest Brown, Tara Gallagher, Sam Lewis, Mike Nystul, Bryan Nystul, Jordan Weisman, Wm. John Wheeler"
1730,"Philip duBarry, Jason Kotarski"
1731,"Greg Costikyan, Doug Kaufman"
1732,Howard Thompson
1733,Rich Hasenauer
1734,Simon Knock
1735,Robert Yates
1736,"Jim Dunnigan, Joseph Miranda"
1737,Eduardo Baraf
1738,"Skaff Elias, Mike Elliott, Paul Peterson"
1739,Juraj Bilich
1740,"Giorgio De Michele, Pierluca Zizzi"
1741,Marco Bing
1742,Terence Peter Donnelly
1743,"Andrew Sheerin, Andrew Tompkins"
1744,Ray Tapio
1745,Michail Antonow
1746,Scott W. Leibbrandt
1747,Christoph Bauer
1748,Simone Luciani
1749,"Colby Dauch, J. Arthur Ellis, Andrea Mezzotero"
1750,"Steve Bennett, Judy Martin"
1751,Dirk Blennemann
1752,Tim Taylor
1753,Arron Watts
1754,"Juliana Patel, Ariel Rubin"
1755,"Brian Leet, Kevin Worden"
1756,"Christoph Bauer, Max Kleinschroth, Philipp Rösch, Tilman Schneider"
1757,Michael Cieslinski
1758,Roger Miller
1759,"Tetsuya Nakamura, Jun Tajima"
1760,Terry Simo
1761,Matt Wolfe
1762,Matt Mette
1763,ゆお (Yuo)
1764,William Julius Champion Jr.
1765,"Mark Goadrich, Brett Myers"
1766,"Tobias Gohrbandt, Heiko Günther"
1767,"Fred Binkitani, Emanuele Ornella"
1768,"Chris Dupuis, Michael Gray, Gary Gygax, Larry Kessling, David R. Megarry, S. Schwab, Steve Winter"
1769,"Alberto Abudinen, Diego Benavente, Ketty Galleguillos"
1770,Jacobo Cagigal
1771,Don Bone
1772,Calie Esterhuyse
1773,Alex Putfin
1774,Murat Célébi
1775,"Jan Daněk, Jiří Daněk, Jan Dřevíkovský, Filip Kozák, Kryštof Kozák, Jan Kozák"
1776,"Steve Dixon, Shawn Rife"
1777,"Whit Alexander, Richard Tait"
1778,"Vincent Jouanneau, Jean-Pierre Nicolas"
1779,Simon Havard
1780,Sheamus Parkes
1781,"Don Greenwood, Reiner Knizia"
1782,J. A. Nelson
1783,André Perriolat
1784,"Theo Coster, Ora Coster, Theora Design"
1785,Mick (Mike) Uhl
1786,Jonathan Franklin
1787,J. Stephen Peek
1788,Jason Miceli
1789,Don Green
1790,Tom Schoeps
1791,Forrest-Pruzan Creative
1792,Michael D. Kelley
1793,"Anton Dresden, Buzz Siler"
1794,"Richard Hamblen, Tom Wham"
1795,"S. Craig Taylor, Neil Zimmerer"
1796,Dan Shapiro
1797,Michael S. Matheny
1798,John Bohrer
1799,Momo Besedic
1800,"Albert Lamorisse, Michael I. Levin"
1801,Jeff Tidball
1802,Grant Rodiek
1803,"Dean Essig, David A. Powell, Thomas Prowell"
1804,Zhu Rong
1805,"Jim Dunnigan, Mark Herman"
1806,Larry Levy
1807,"Yukihiro Kuroda, Adam Starkweather"
1808,Hans-Peter Stoll
1809,Harold E. Hock
1810,"Stephen Baker, Jean-René Vernes, Barry Yearsley"
1811,Andrés J. Voicu
1812,Meelis Looveer
1813,Stefan Alexander
1814,Drew Chamberlain
1815,Heiko Günther
1816,"Christos Giannakoulas, Manolis Zachariadis"
1817,Marcel Lupin
1818,Jeff Lai
1819,"Cynthia Bodin, Bastiaan Brederode, Cephas Howard"
1820,Piero Cioni
1821,"Dan Glimne, Henrik Strandberg"
1822,Pieter Boots
1823,Jack Darwid
1824,Tom Kruszewski
1825,Wei-Min Ling
1826,Christian Lemay
1827,Darwin Bromley
1828,"Patrick Gere, Nico Pirard"
1829,Claude Leroy
1830,"Elwin Charpentier, Didier Dincher"
1831,"Antler Productions, Jay Moriarty"
1832,Jürgen Kohl
1833,Tim Page
1834,Julien Prothière
1835,"Gerd Deininger, Andreas Michaelis"
1836,"Nina Paley, Donald X. Vaccarino"
1837,Pierre Jacquot
1838,Christian Beierer
1839,Arnold Hendrick
1840,"Josh Lytle, Stephen McLaughlin, Philip Tavel, Dan Tibbles"
1841,"Chris Gosselin, Chris Kreuter"
1842,"David D'Arcey, G. W. ""Jerry"" D'Arcey, Frank Thibault"
1843,"Rustan Håkansson, Eli Håkansson"
1844,Peter Bogdasarian
1845,"Jason Medina, Bryan Pope"
1846,"Allen Chang, Alistair Kearney"
1847,Charles S. Roberts
1848,"Joli Quentin Kansil, Rick Soued"
1849,Jim Deacove
1850,Matthew Campbell
1851,Steffen Mühlhäuser
1852,Don Lloyd
1853,Murray Eskenazi
1854,Gerard Mulder
1855,"Fabrizio Bonifacio, Riccardo Crosa, Massimiliano Enrico, Chiara Ferlito, Tim Uren"
1856,Nate Hayden
1857,Dave Townsend
1858,"B. Sinigaglio, Mick (Mike) Uhl"
1859,Robert Leonhard
1860,Tushar Gheewala
1861,Keith Avallone
1862,"Josh Cappel, Daniel Rocchi"
1863,Klaus Geis
1864,"Nick Richardson, Brian Youse"
1865,"Alan Emrich, Beth Queman, Dan Verssen"
1866,John Wrot!
1867,Kim Kanger
1868,"Kevin Barrett, Jordan Weisman"
1869,Daniel Windfeld Schmidt
1870,Douglas Niles
1871,"François Bruel, Philippe des Pallières"
1872,"Kevin Barrett, Paul Nobles, Matt Robinson"
1873,Keith Rentz
1874,Pau Carles
1875,Walter Toncar
1876,Igor Polouchine
1877,"Alan Emrich, Rodger B. MacGowan, Joseph Miranda"
1878,Florian Fay
1879,"Adam Kwapiński, Michał Sieńko"
1880,Taran Lewis Kratz
1881,"Nick Street, Martin Vaux"
1882,Filippo Chirico
1883,Fred Buestchler
1884,Pesu Nabeno
1885,"Paolo Di Stefano, Gabriel Gendron"
1886,"Jason D. Kingsley, Charles C. Wright"
1887,Julian Allain
1888,"Jean-Baptiste Fremaux, Thomas Luzurier, Paul-Adrien Tournier"
1889,Sergey Machin
1890,"Aleksander Biela, Krzysztof Matusik"
1891,"Kyle Battle, Ken Griffin, Russ Rupe"
1892,Scott Fisher
1893,Dave Schueler
1894,Katsumasa Tomioka
1895,"T. O'Neill, S. Craig Taylor"
1896,"Brad Hessel, David James Ritchie"
1897,Stephan Riedel
1898,"Jun Sasaki, Taiki Shinzawa (新澤 大樹)"
1899,Marco Fuini
1900,Keith Gross
1901,"Adam Mnich, Ignacy Trzewiczek"
1902,Tim Roediger
1903,"Charles Chevallier, Arnaud Urbon"
1904,David Luis Sanhueza
1905,"Leonard Boyd, David Brashaw"
1906,Brandon Beran
1907,"Alberto Menoncin, Silvio Negri-Clementi"
1908,Carl Mayer
1909,Rick Heli
1910,Shayne Logan
1911,Jens Kappe
1912,Matthieu Berthier
1913,Peter Neugebauer
1914,Ramy Badie
1915,Bevan Clatworthy
1916,Timofey Shargorodskiy
1917,"Sean Brown, Clint Herron"
1918,"Bruno Faidutti, Sérgio Halaban, André Zatz"
1919,"Andy Chambers, Rick Priestley"
1920,"Ed Teixeira, Mark H. Walker"
1921,"Monte Mattson, Dennis A. Spors, Ed Wimble"
1922,Michael Lipton
1923,Harry Obst
1924,Nigel Buckle
1925,"Randall C. Reed, Vance von Borries"
1926,"Darrell Hardy, Tom Jolly, Christian T. Petersen"
1927,Richard Onanian
1928,Daniel Fremgen
1929,Heinz Meister
1930,Roger Heyworth
1931,Rob Angel
1932,Markus Kropf
1933,Chris Bayliss
1934,Jack Dire
1935,Hal Eccles
1936,Kimmo Sorsamo
1937,Byron Collins
1938,Dave LeLacheur
1939,Michael Seal
1940,"Roland Goslar, Johannes Goslar, Søren Schaffstein"
1941,"Fel Barros, Marco Portugal"
1942,"Anders Fager, Lars Johansson"
1943,Julian Anstey
1944,"Richard Kane, Mike Ruttler"
1945,"Thomas Pouchin, Nicolas Rident"
1946,"Roberto Fraga, Odet L'Homer"
1947,"Konstantinos Iovis, Lefteris Iroglidis, Ioannis Stamatis"
1948,"Karl Lepp, Julianne Lepp"
1949,"Chris Zinsli, Suzanne Zinsli"
1950,Chris Janiec
1951,"Andy Chambers, Mack Martin"
1952,Piotr Siłka
1953,Shun
1954,Randy Nash
1955,David J. Lewis
1956,"Michael Garton, John McLaughlin"
1957,"Richard Borg, Alan R. Moon"
1958,"Martin Arnold, Armin Müller"
1959,Dan Campagna
1960,Marc Ripoll
1961,Rocco Privetera
1962,Michael Bennighof
1963,Vera Baumeister
1964,Maxime Tardif
1965,"Alex Medeiros, Cole Medeiros"
1966,Cameron Browne
1967,"Olivier Grégoire, Thibaut Quintens"
1968,"Richard Baker, Mons Johnson"
1969,Thomas N. Shaw
1970,"Jeffrey Breslow, Howard J. Morrison"
1971,"Mark McLaughlin, Fred Schachter"
1972,"Neil Fawcett, Michael Hetherington, Alain Padfield, Franco Sammarco, Derek Sinclair, Christopher Worth"
1973,Greg Lam
1974,Simon Junker
1975,Douglas Schulz
1976,"John H. Butterfield, Edward J. Woods"
1977,"Filip Głowacz, Ireneusz Huszcza"
1978,Nicolas Rident
1979,"Andy Chambers, Rick Priestley, Gavin Thorpe"
1980,Frank Bebenroth
1981,Yan Yegorov
1982,Andy Hoare
1983,"Bill Madison, Mark Miklos"
1984,"Stefanie Rohner, Christian Wolf"
1985,"Anthony Amato, Nicole Kline"
1986,Anton Karger
1987,Craig Zipse
1988,"Pete Abrams, Jeff Lewis, Mark H. Walker"
1989,CD Projekt
1990,Dick Seitz
1991,"Tony Gullotti, Joshua Sprung"
1992,Jason Tagmire
1993,"Laurent Escoffier, Sébastien Pauchon"
1994,"Dana Lombardy, Art Lupinacci"
1995,Thierry Chapeau
1996,"Marco Legato, Francesco Testini"
1997,Brendan Evans
1998,"Mike Elliott, Jonathan Tweet"
1999,"Peter Gousis, Michael D. Kelley"
2000,Przemek Wojtkowiak
2001,"Matt Burchfield, Grant Wylie, Mike Wylie, Kevin Wylie"
2002,"Rob Daviau, Anthony E. Pratt"
2003,Christian Freeling
2004,"Aureliano Buonfino, Andrea Crespi, Lorenzo Silva, Lorenzo Tucci Sorrentino"
2005,"Neal Sofge, Michael Wasson"
2006,"Daniel Fryxelius, Thomas Fryxelius"
2007,Servando Carballar
2008,Philippe Thibaut
2009,Marek Mydel
2010,"Remo Conzadori, Nestore Mangone"
2011,Jeff Gracia
2012,Roberto Di Meglio
2013,"Ed Rains, Vance von Borries"
2014,"Paul Dangel, Mathew Hinkle"
2015,Joseph Kisenwether
2016,Micah Fuller
2017,Francisco Ronco
2018,Mike Carr
2019,"Tom Dalgliesh, Dan Mings, Carl Willner"
2020,"Steve Blease, Mike Elliott, Jon M. Tuffley"
2021,Gioacchino Prestigiacomo
2022,Bruce S. Maxwell
2023,Aza Chen
2024,Frédéric Guérard
2025,"Manuel D. Cruz Díaz, Antonio J. Dionisio"
2026,Andreas Schmidt
2027,"Joe Alread, Michael Girard, Chuck Kallenbach, Tom Lischke, Evan Lorentz, Kendrick Summers"
2028,"Neil Fawcett, Mark Sims"
2029,"Monte Mattson, Ed Wimble"
2030,Philippe Proux
2031,Mark Calin Caliman
2032,"Jarmo Kuitunen, Martti Ojalainen"
2033,"Tray Green, Dawn Payn"
2034,"Jani Moliis, Tero Moliis"
2035,Emanuele Santandrea
2036,Anthony Rubbo
2037,"Eric Goldberg, Guy Hail, John Hill (I)"
2038,"Jonathan Peletis, Jake Thornton"
2039,"Richard H. Berg, Mark Herman, Alan J. Ray, Stephen R. Welch"
2040,Gianluca Santopietro
2041,Leif Steiestol
2042,David Carl
2043,Ken Stevens
2044,"Glenn Drover, Hisashi Hayashi, Martin Wallace"
2045,George S. Parker
2046,Arty Conliffe
2047,Kolja Sparrer
2048,"Roger Nord, Pascal Toupy"
2049,Brent Vincent
2050,Néstor Romeral Andrés
2051,Kouji Kimura
2052,Tom Russell
2053,Timo Multamäki
2054,Scott Hungerford
2055,Peter Hansson
2056,"Brady Sadler, Adam Sadler"
2057,"Paul Van Hove, Liesbeth Vanzeir"
2058,"Olivier Chanry, Michel Pinon"
2059,Roberta Taylor
2060,"Steven Aramini, Dan Letzring"
2061,"Thomas M. Gofton, Aron Murch, Cameron Parkinson"
2062,François Vander Meulen
2063,C. Aaron Kreader
2064,"Nicole Jekich, Luke Turpeinen"
2065,"Trevor Benjamin, Brett J. Gilbert"
2066,"JR Honeycutt, Dirk Knemeyer"
2067,"Shaun Graham, Scott Huntington"
2068,Stephen DeBaun
2069,"Jeff Arbough, Michael Knight, Dave Ploense"
2070,Claude Weber
2071,Carl White
2072,Mark Hinkle
2073,"James Ernest, Toivo Rovainen"
2074,"Sean Cahill, Jon Lonngren"
2075,Randy Hoyt
2076,"Robert J. Kuntz, Tom Wham"
2077,Karl Marcelle
2078,Bruce Nesmith
2079,"Ludovic Maublanc, Angèle Maublanc"
2080,Ty Douds
2081,Terry Goodchild
2082,Behrooz Shahriari
2083,Alex Bagosy
2084,CW Karstens
2085,Martin Knight
2086,Clint Herron
2087,Babis Giannios
2088,"Maxim Istomin, Ivan Popov"
2089,"Leo Colovini, Bruno Faidutti"
2090,James F. Goff
2091,"John Fiore, Rory O'Connor"
2092,Dale Walton
2093,"David Villegas, Christopher Witt, Krista Witt"
2094,"Michał Jagodziński, Paweł Niziołek, Jarosław Wajs"
2095,"Mark Guttag, Vance von Borries"
2096,Gary C. Morgan
2097,Deborah Boss
2098,Max Holliday
2099,Serge Macasdar
2100,"James Trunzo, Tom Trunzo"
2101,"Frank Crittin, Grégoire Largey"
2102,Art Lupinacci
2103,Christian Tiggemann
2104,Anne-Marie De Witt
2105,Konstantin Seleznev
2106,Anthony Daamen
2107,"Emiliano ""Wentu"" Venturini"
2108,Brent Critchfield
2109,James Kyle
2110,"Mike Selinker, Chad Brown, Tanis O'Connor, Paul Peterson, Keith Richmond, Liz Spain, Elisa Teague, Gaby Weidling"
2111,Robert Żak
2112,"Bill Eberle, Edward Horn, Jr., Jack Kittredge, Peter Olotka"
2113,"James Ernest, Phil Foglio"
2114,Ty Bomba
2115,"Philip C. Barker, Richard Bodley Scott"
2116,Tony Chen
2117,"Dean Essig, John Kisner"
2118,Akihisa Okui
2119,"Eric Goldberg, Irad B. Hardy, J. A. Nelson"
2120,Arnaud Ladagnous
2121,Marc Brunnenkant
2122,折口 日向 (Hinata Origuchi)
2123,Jaron Frost
2124,"Michael Bennighof, Doug McNair"
2125,Johnny Ebsen
2126,Kai Haferkamp
2127,"Urs Hostettler, Hermann Wieland"
2128,"David Bush, Jim Simon, Anthony Williams"
2129,Gregory Carslaw
2130,Brian Kohrman
2131,"Charles S. Roberts, Thomas N. Shaw"
2132,Werner Falkhof
2133,Jeb Havens
2134,"Raymond Lau, Dave Williams (II)"
2135,"Vlaada Chvátil, Casey Sershon"
2136,"John Goodenough, Seiji Kanai, Hayato Kisaragi"
2137,"Wes Erni, Ben Madison"
2138,David S. Neft
2139,Bono Light
2140,Kyle Weinandy
2141,"Brad Defruiter, Evan Lorentz"
2142,Angelo Porazzi
2143,"Thomas J. Mosbø, Coral J. F. Mosbø"
2144,Frank Branham
2145,Matt Wilson
2146,Ian Livingstone
2147,Jason Schneider
2148,Carmen Kleinert
2149,"Nicolas Assenbrunner, Cephas Howard, Thomas Robert Van der Heiden"
2150,"Matt Hyra, Cory Jones"
2151,Olivier Grégoire
2152,"Tom Braunlich, Evan Lorentz, Bill Martinson, Jason Robinette, Roland L. Tesh"
2153,Wesley Lamont
2154,Alex Barbieri
2155,Richard Spence
2156,Nicolas Sato
2157,"Laurence Gamelin, Philippe Gamelin"
2158,Bernhard Naegele
2159,Andy Geremia
2160,Jeff London
2161,"Dean Essig, Lee Forester, Wig Graves"
2162,"Walter E. Johnston, IV"
2163,Walter Kraul
2164,"Zvi Shalem, Gali Shimoni"
2165,"Sarah Reed, Will Reed"
2166,Donald Benge
2167,Jack Carmichael
2168,Guido Eckhof
2169,"Scott Diehl, David Lankton"
2170,Tsai Huei-Chiang
2171,Laurent Closier
2172,S. Spencer
2173,"Thorsten Löpmann, Andreas Wetter"
2174,"Dean Essig, Roland LeBlanc"
2175,"Joe Angiolillo, Joseph M. Balkoski"
2176,"P. Boinske, Paul Dangel"
2177,Paco Yanez
2178,Nick Richardson
2179,Luish Moraes Coelho
2180,"Brian Hersch, Mike Wilks"
2181,"Clayton Grey, Samuel Strick"
2182,W. A. Thomas
2183,"Sam Lewis, Jordan Weisman"
2184,Mike Petty
2185,"Chris Lombardi, Coryn Lombardi"
2186,"Cyril Blondel, Jim Dratwa"
2187,Elad Goldsteen
2188,Gil d'Orey
2189,"David Boniffacy, Daniel Quodbach"
2190,Andrew Bond
2191,Ian Stedman
2192,"Fritz Bronner, John Olsen, Robert L. Sassone"
2193,Leonard Quam
2194,"Christoph Behre, Reinhard Staupe"
2195,"Sylvie Barc, Roger Heyworth, Los Rodriguez"
2196,"Steven ""Razlo"" Bailey"
2197,Francisco Gallego Arredondo
2198,"Ken Burnside, Eric Finley, Tony Valle"
2199,"Colleen Macklin, John Sharp, Eric Zimmerman"
2200,"Greg Powers, Brian Powers"
2201,"Richard H. Berg, David A. Powell"
2202,"Ronald Hofstätter, Dietmar Keusch"
2203,Paul Dangel
2204,"Martyn Oliver, Colin Thornton"
2205,"Sean McGuire, Thomas McGuire"
2206,Steve Kingsbury
2207,Brian Shotton
2208,Francis K. Lalumiere
2209,"Walter H. Hunt, Gregory M. Pozerski"
2210,"David Carl, Jack Coleman, Jason Soles, Matt Wilson"
2211,"Alessandro Fontana, Kevin Zucker"
2212,"Lisandro Nembrini, Gonzalo Rodrigo"
2213,Anthony E. Pratt
2214,Mike Young
2215,Jose Antonio Abascal Acebo
2216,Nathan Kilgore
2217,"Fel Barros, Warny Marçano"
2218,"Keiji Kariya, Hitoshi Yasuda"
2219,Steve Newhouse
2220,"Boston Logical Society, W. W. Swilling"
2221,Manfred Schuling
2222,David C. Isby
2223,David Gerrard
2224,Tyler Bielman
2225,"L. Ross Babcock, III, Albie Fiore, Sam Lewis, Jordan Weisman, Dave Wylie"
2226,"Rex A. Martin, Craig Sandercock"
2227,Mike Hayes
2228,Matthew O'Malley
2229,"Larry Bond, Chris Carlson"
2230,Joe Bisio
2231,Christian Giove
2232,Romaric Galonnier
2233,Jun'ichi Sato
2234,"Timothy B. Brown, Troy Denning"
2235,Jason Boomer
2236,"Robert Coggins, S. Craig Taylor"
2237,"Andrew Christopher Enriquez, Michael Eskue"
2238,"Simon Hall, Richard Bodley Scott, Terry Shaw"
2239,B. Dennis Sustare
2240,"Kazuhito Miyaki, Yusuke Watanabe"
2241,Nate Bivins
2242,Jeremie Kletzkine
2243,Martin Nedergaard Andersen
2244,"Aaron Dill, Andrew Haught, John Kovaleski, Sean Sweigart"
2245,Graeme Jahns
2246,Constantine Kevorque
2247,Francesco Berardi
2248,David Harvey
2249,Jorge Valenzuela Palacios
2250,Artem Safarov
2251,"Todd Breitenstein, Kerry Breitenstein"
2252,Rob Beyma
2253,"David A. Powell, Boyd Schorzman"
2254,Stephen Sauer
2255,Joe Huber (I)
2256,Jack Greene
2257,"Michał Oracz, Ignacy Trzewiczek"
2258,"Nathalie Saunier, Rémi Saunier, Thomas Vuarchex"
2259,Tony Cimino
2260,Bryan Reese
2261,"Rob Heinsoo, Stephen Schubert"
2262,Richard Clarke
2263,"Roberto Fraga, Florence Fraga"
2264,Perry Moore
2265,"Dean Essig, Masahiro Yamazaki"
2266,Dick Rustin
2267,"George Chastain, Jason Coffey, Chuck Kroegel"
2268,Ron Dubren
2269,Johannes Zirm
2270,Michael Coe
2271,"Petr Bělík, EULER'S GAME"
2272,Eric Lyons
2273,"Mark Latham, Rick Priestley"
2274,Mateusz Albricht
2275,"James Ernest, Rick Fish"
2276,Andrew Hanson
2277,Eduardo García Martín
2278,Kris McCardel Ware
2279,Gabriel J. Cohn
